BIZ_NAME,PRIMARY_EMAIL,PRIMARY_PHONE,LICENSE,PERMIT_ID,STREET_NO,STREET,CITY,STATE,ZIPCODE,PERMIT_DATE
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""392a715f63bc2a0c""",11470,VIS RDG,SAN DIEGO,CA,92130,2019-09-18
SULLIVAN SOLAR POWER,,,839077,"""2321c4f66c85588e""",1664,WOLFSDORF WAY,CHULA VISTA,CA,91913,2014-08-26
SULLIVAN SOLAR POWER CON C10-839077,,,,"""f02d2fa188475be3""",8269,CLL DEL PRADO,RANCHO CUCAMONGA,CA,91730,2014-04-08
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""e2bde6ecbe2373ad""",1065,MORGAN HILL DR,CHULA VISTA,CA,91913,2015-06-15
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""373e2075e77b2fbd""",9,DRY CREEK LN,LAGUNA HILLS,CA,92653,2018-06-25
SULLIVAN SOLAR POWER,,,839077,"""7c682a92b831483b""",658,QUILALANG CT,CHULA VISTA,CA,91911,2011-11-10
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f257bca4d37bb4da""",10432,EL COMAL DR,SAN DIEGO,CA,92124,2021-09-23
SULLIVAN SOLAR POWER,,,839077,"""ce4814f06af5e8fa""",9922,VICKSBURG DR,HUNTINGTON BEACH,CA,92646,2013-10-10
SULLIVAN ELECTRICAL,,,,"""a9c00a4d73863e3c""",839,VERDE AVE,FALLBROOK,CA,92028,2011-12-16
SULLIVAN ELECTRIC & PUMP INC.,,,,"""e7314f353abd6e79""",901,S FLAGLER DR,WEST PALM BEACH,FL,33401,2006-12-20
SULLIVAN ELECTRIC LLC,,,,"""666343f6e9844f08""",13503,115TH AVE NE,KIRKLAND,WA,98034,2021-07-15
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""ce1fecdf094edd87""",10022,MOZELLE LN,LA MESA,CA,91941,2016-09-09
SULLIVAN ELECTRICAL,,,,"""eecf47ff939e24b4""",30540,PALOMAR VISTA DR,VALLEY CENTER,CA,92082,2010-01-04
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""c19b9b164243a1aa""",10977,VALLE VISTA RD,LAKESIDE,CA,92040,2019-07-12
SULLIVAN ELECTRICAL,,,,"""653c265a56698280""",4028,COUNTRY TRL,BONITA,CA,91902,2012-10-24
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""25021ec9bbd9afc1""",6241,PEPPER TREE LN,YORBA LINDA,CA,92886,2017-04-27
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""949cdb07e6604ffa""",11244,CONSTELLATION DR,EL CAJON,CA,92020,2013-07-19
SULLIVAN SOLAR POWER,,,839077,"""a8ecc555e3189c91""",2787,SILVER OAK CT,CHULA VISTA,CA,91914,2014-10-09
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""09ecda1efb47ae29""",1750,ITHACA ST,CHULA VISTA,CA,91913,2017-07-12
SULLIVAN ELECTRIC INC.,,,EC140,"""ee636b5c37a5c403""",2130,ABBOTT MARTIN RD,NASHVILLE,TN,37215,2010-10-29
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""e7e1cb516bf8b993""",638,W AVE,FULLERTON,CA,92832,2017-08-14
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""fd14223de120b3bd""",12590,WOODSIDE WAY,CHINO,CA,91710,2019-04-11
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""b880a0b157e48deb""",3518,PRINCE ST,ESCONDIDO,CA,92025,2015-09-21
SULLIVAN ELECTRIC & PUMP INC.,,,,"""eabb061445d2bc4b""",150,NE 2 AVE,DEERFIELD BEACH,FL,33441,2009-08-31
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""8be7dd18dadaed1d""",1362,SAN PABLO DR,SAN MARCOS,CA,92078,2020-03-18
OSULLIVAN GREEN SOLAR,tim@osullivangreensolar.com,(408) 628-4142,1018350,"""0f6538b2e4b200cc""",150,WHITNEY AVE,LOS GATOS,CA,95030,2020-10-26
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""c92677fa0f036815""",1352,LAW ST,SAN DIEGO,CA,92109,2020-08-19
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""61e4e73bcb5a26e7""",11338,LONGSHORE CT,SAN DIEGO,CA,92130,2020-12-29
DANNY SULLIVANS PLUMBING COMMON GROUND ELECTRIC MY HVAC GUYS LLC,,,,"""a94e2572c02acc99""",326,ROLLING OAKS LN,BENSON,NC,27504,2021-06-23
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""e49977987ecc3531""",8289,TORREY PARK TER,SAN DIEGO,CA,92129,2020-09-10
SULLIVAN ELECTRIC & PUMP INC.,,,,"""30e232da1d43270e""",3115,LORENE DR,PALM SPRINGS,FL,33461,2021-04-07
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""0d624605f8d9308f""",5731,TULANE ST,SAN DIEGO,CA,92122,2019-07-31
SULLIVAN SOLAR POWER,,,839077,"""7c8add529d09f697""",2731,JOSHUA CREEK RD,CHULA VISTA,CA,91914,2011-10-19
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""0b1ebf85d72eee45""",18068,DOS PICOS PARK RD,RAMONA,CA,92065,2017-01-27
SULLIVAN SOLAR POWER,,,839077,"""a3d2a8c35627ce68""",356,SURREY DR,BONITA,CA,91902,2014-10-09
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""a722a2558deac000""",44598,FROGS LEAP ST,TEMECULA,CA,92592,2014-12-01
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""85d486315e6a879b""",2309,RAINBOW VALLEY BLVD,FALLBROOK,CA,92028,2014-10-01
SULLIVANS ELECTRICAL SERVICE LLC,,,,"""88a75d36db67d60c""",650,E 58TH ST,INDIANAPOLIS,IN,46220,2022-09-14
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""640637deadee67f4""",1033,HIGHLAND PARK,FALLBROOK,CA,92028,2018-07-12
OSULLIVAN GREEN SOLAR,tim@osullivangreensolar.com,(408) 628-4142,1018350,"""0091ed9b75b77ab4""",7046,VIA PRADERA,SAN JOSE,CA,95139,2018-05-31
SULLIVAN ELECTRIC & LIGHT LLC,,,,"""e806185053cb8b26""",12550,SE 30TH ST,BELLEVUE,WA,98005,2022-01-19
SULLIVANS ELECTRICAL SERVICE LLC,,,,"""473a7da6ce17b4c7""",,,INDIANAPOLIS,IN,,2012-11-12
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""27eb8660ad3a5bb8""",19731,SEGOVIA LN,YORBA LINDA,CA,92886,2018-03-20
SULLIVANS ELECTRICAL SERVICE LLC,,,,"""075440b7886f7e87""",5111,N PENNSYLVANIA ST,INDIANAPOLIS,IN,46205,2020-02-27
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""ee5be8e05d709566""",17208,RISING DALE WAY,RAMONA,CA,92065,2015-01-13
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""b4a41fef96cf9d38""",30667,LILAC RD,VALLEY CENTER,CA,92082,2018-03-07
SULLIVAN ELECTRICAL CONTRACTOR,,,,"""0540fe4f9365576d""",2924,E 126TH ST,CHICAGO,IL,60633,2019-01-31
SULLIVAN ELECTRIC SERVICES CO.,,,,"""168b67f60944ff48""",1059,MAYSON TURNER RD NW,ATLANTA,GA,30314,2006-01-10
SULLIVAN ELECTRIC & PUMP INC.,,,,"""151af9d3b8ac8e85""",7001,PARKER AVE,WEST PALM BEACH,FL,33405,2021-05-11
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""97fb80cc33ba025b""",22843,TOMBILL RD,RAMONA,CA,92065,2017-11-29
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""fff41c059941611d""",1312,OLWYN DR,TUSTIN,CA,92780,2021-06-01
SULLIVAN ELECTRIC & PUMP INC.,,,,"""9b00f08e44fd0837""",,,WEST PALM BEACH,FL,,2002-09-11
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""eab3737357e964d5""",411,SAN GORGONIO ST,SAN DIEGO,CA,92106,2018-10-09
SULLIVAN ELECTRIC POWER OF CALIF,,,,"""c648b4b677d80541""",39605,AVE LYNELL,TEMECULA,CA,92591,2012-07-12
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""29aa0466d64c5d14""",16010,VIA DEL ALBA,RANCHO SANTA FE,CA,92067,2013-04-22
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f7e0f66e33d27fba""",7475,JENNITE DR,SAN DIEGO,CA,92119,2019-02-27
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""50fc271dce1233ce""",7515,GARDEN CT,SAN DIEGO,CA,92127,2020-07-14
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""7676ba2d09380894""",2512,LA SERENA,ESCONDIDO,CA,92025,2020-12-23
SULLIVAN ELECTRIC & PUMP INC.,,,,"""ca4553b12bd7a007""",7201,W SAMPLE RD,CORAL SPRINGS,FL,33065,2009-10-01
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""94d2045152fd187b""",26124,JESMOND DENE RD,ESCONDIDO,CA,92026,2020-09-01
SULLIVAN ELECTRIC & PUMP INC.,,,,"""72950b50152013e9""",,,JUPITER,FL,,2020-04-29
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""ec64976627cf606e""",936,SACRAMENTO AVE,SPRING VALLEY,CA,91977,2015-04-13
OSULLIVAN GREEN SOLAR,tim@osullivangreensolar.com,(408) 628-4142,1018350,"""200f8acb6c3776e8""",2125,DENISE DR,SANTA CLARA,CA,95050,2022-11-26
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""8197edac5eb6a211""",6688,VALJEAN CT,SAN DIEGO,CA,92111,2020-06-10
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""9e3cafdccfb39136""",4756,BIONA DR,SAN DIEGO,CA,92116,2019-04-05
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""3178baff3d6de197""",1456,BURRIS DR,EL CAJON,CA,92019,2014-11-17
SULLIVAN ELECTRICAL,,,,"""152b8dc52eed9ac9""",1336,HIDDEN HOLLOW CT,EL CAJON,CA,92019,2012-06-26
OSULLIVAN GREEN SOLAR,tim@osullivangreensolar.com,(408) 628-4142,1018350,"""05d667be3779b951""",360,SPODE WAY,SAN JOSE,CA,95123,2019-07-01
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""afa6dfdfafd6411b""",422,MARIA AVE,SPRING VALLEY,CA,91977,2018-10-31
SULLIVAN ELECTRIC LLC,,,,"""5ffa52ffdf58a1a4""",609,NE 100TH TER,KANSAS CITY,MO,64155,2017-04-28
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""3620799565aef3b0""",25208,BLACK CANYON RD,SANTA YSABEL,CA,92070,2021-05-28
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""07115fc6c2cf620c""",16617,SANTA MARIANA CT,SAN DIEGO,CA,92127,2017-02-03
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""9365a5d9e2ae6755""",13671,GLENCLIFF WAY,SAN DIEGO,CA,92130,2019-08-03
SULLIVANS ELECTRICAL SERVICE LLC,,,,"""3b72d53952cf97ae""",626,STEVENS ST,INDIANAPOLIS,IN,46203,2019-09-09
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""6bd3e9d2615bcea5""",9860,TOMCAT PL,SAN DIEGO,CA,92126,2020-09-30
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""875eec642937ba9c""",1502,PALMA BONITA LN,PERRIS,CA,92571,2019-11-04
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""ec175b95039f39de""",29263,THE YELLOW BRICK RD,VALLEY CENTER,CA,92082,2014-12-05
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""391952504ddcfc4d""",15657,CALISTOGA DR,RAMONA,CA,92065,2016-05-02
SULLIVAN ELECTRICAL CONTRACTORS INC.,,,,"""f1f0c5d5dfdf1b0a""",22,E BROADWAY,TAUNTON,MA,02780,2021-04-13
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""85888c27e72c86b8""",3021,SKYCREST DR,FALLBROOK,CA,92028,2014-06-23
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""849341bf8b5273dc""",1313,CRESTA LOMA DR,FALLBROOK,CA,92028,2015-03-02
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""d9c3983de54c8fff""",3555,MOUNT BURNHAM PL,SAN DIEGO,CA,92111,2018-11-09
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""90e52f23a2c35ac9""",9277,OLD FARMHOUSE RD,LAKESIDE,CA,92040,2021-07-22
SULLIVAN ELECTRICAL,,,,"""c6a9885849df7dc6""",11632,WESTHILL VIS,LAKESIDE,CA,92040,2012-10-24
OSULLIVAN GREEN SOLAR,tim@osullivangreensolar.com,(408) 628-4142,1018350,"""2ef38675c9556a90""",1714,HALLMARK LN,SAN JOSE,CA,95124,2020-12-28
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""980c8aed779eeb4d""",1705,BELLINGTON LN,FALLBROOK,CA,92028,2018-04-23
SULLIVAN ELECTRIC & PUMP INC.,,,,"""bbbfb4498f8a9127""",7740,NW 39 AVE,COCONUT CREEK,FL,33073,2002-04-22
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""3a55d4929de23399""",12741,LAUREL ST,LAKESIDE,CA,92040,2016-06-09
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""93615561dcd8e023""",1615,CHOCOLATE BELL TRL,ALPINE,CA,91901,2013-03-05
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""ba0c16443f3db161""",10237,SIENNA HILLS DR,SAN DIEGO,CA,92127,2013-03-29
OSULLIVAN GREEN SOLAR,,,1018350,"""497b3dd1927b3fbc""",2715,BRITTAN AVE,SAN CARLOS,CA,94070,2020-02-14
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""d9523f2153913ac0""",937,BEGONIA AVE,COSTA MESA,CA,92626,2015-01-13
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""54efe68f459c090d""",17758,VIA ALTA MIRASOL,SAN DIEGO,CA,92128,2021-03-02
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""58d7a25fb9233886""",25302,BIGLEAF CT,CORONA,CA,92883,2015-12-01
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""2b727b581c52dac0""",3967,MOUNT ALBERTINE WAY,SAN DIEGO,CA,92111,2018-09-06
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""d1f039fe86410766""",7908,DEERFIELD ST,SAN DIEGO,CA,92120,2019-06-20
DANNY SULLIVANS PLUMBING COMMON GROUND ELECTRIC MY HVAC GUYS LLC,,,,"""f650d593bf7a4493""",97,BUCKSTONE PL,WILLOW SPRINGS,NC,27520,2021-10-06
STEPHENSON HEATING AND AI DANNY SULLIVANS PLUMBING ELECTRICAL INNOVATORS FLEMING HOMES LLC,,,,"""63adbe8b4c654858""",2042,RICHARDSON RD,ZEBULON,NC,27597,2021-03-01
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""78b8e4ce55a6e4dd""",881,BUENA VISTA WAY,CHULA VISTA,CA,91910,2016-04-06
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""6d898183978d5e96""",5548,RILEY ST,SAN DIEGO,CA,92110,2021-05-21
KENZ-PAY ELECTRIC DANNY SULLIVANS PLUMBING CAROLINA COMFORT AIR INC.,,,,"""b4b216e6cf90dfd3""",132,APACHE DR,CLAYTON,NC,27527,2014-06-05
SULLIVAN ELECTRIC LLC,,,,"""3f8e1c0a9e9d982c""",1408,N 32ND ST,RENTON,WA,98056,2016-10-31
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""0ed5cf779264d770""",4861,LONGFORD ST,SAN DIEGO,CA,92117,2021-10-04
SULLIVAN ELECTRIC & PUMP INC.,,,,"""0f94b5e60aa6b250""",,,ROYAL PALM BEACH,FL,,2009-03-12
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""843e0df17a2a47c3""",13645,PINE NEEDLES DR,DEL MAR,CA,92014,2020-12-14
SULLIVAN SOLAR POWER,,,839077,"""e0b80d1721eda372""",20172,IMPERIAL COVE LN,HUNTINGTON BEACH,CA,92646,2012-09-27
JJ O'SULLIVAN ELECTRIC,,,850150,"""9436de29993bcd3a""",436,LAUREL ST,SAN FRANCISCO,CA,94118,2013-03-11
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""4d903d80ef26373b""",7654,HEATHERLY LN,SAN DIEGO,CA,92130,2020-10-01
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""56bea0ad628fca55""",3707,LINDA VISTA DR,FALLBROOK,CA,92028,2014-05-08
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""21cb9c07bfd8ffdc""",611,POPLAR ST,FULLERTON,CA,92835,2015-05-18
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""980dc0a3ddbe8be9""",4131,N ROGERS RD,SPRING VALLEY,CA,91977,2015-12-14
SULLIVAN ELECTRICAL,,,,"""d5e15c020213751d""",13899,RANCHO VISTA CT,JAMUL,CA,91935,2010-11-23
SULLIVAN ELECTRIC SERVICES CO.,,,,"""e041a14a3447684b""",1280,OAKLAND DR SW,ATLANTA,GA,30310,2013-05-09
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""25b4909239c3430e""",,,PALA,CA,,2015-01-08
SULLIVAN ELECTRICAL,,,,"""cdef2d50d5302a2c""",15836,EL MONTE RD,LAKESIDE,CA,92040,2012-04-27
SULLIVANS ELECTRICAL SERVICE LLC,,,,"""4cfdf4058cfc30a0""",934,E 57TH ST,INDIANAPOLIS,IN,46220,2021-02-23
SULLIVAN ELECTRIC & PUMP INC.,,,,"""5fd18449c080a351""",3100,N CONGRESS AVE,WEST PALM BEACH,FL,33401,2021-11-22
OSULLIVAN GREEN SOLAR,tim@osullivangreensolar.com,(408) 628-4142,1018350,"""28dfebc87f8dc227""",32,MONTANA LN,WEST MENLO PARK,CA,94025,2020-08-26
SULLIVAN ELECTRIC SERVICES CO.,,,,"""8a580b669fda03af""",751,CONFEDERATE,ATLANTA,GA,,2006-09-29
SULLIVANS ELECTRIC CO. INC.,,,,"""b8d5b7752642da0e""",8800,ENCHANTED WAY,,OR,97392,2012-12-18
STEPHENSON HEATING AND AI RA JACKSON ELECTRICAL/ROB DANNY SULLIVANS PLUMBING BLS INC.,,,,"""ba5ba29b23177a41""",376,AIREDALE TRL,GARNER,NC,27529,2017-02-01
OSULLIVAN GREEN SOLAR,tim@osullivangreensolar.com,(408) 628-4142,1018350,"""a7fed0e8ba464202""",2216,CASA MIA DR,SAN JOSE,CA,95124,2023-01-17
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""2120e0bb0e50c898""",5634,LAGO LINDO,RANCHO SANTA FE,CA,92067,2017-10-06
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""c7f5a90b17f84005""",6068,RIDGEMOOR DR,SAN DIEGO,CA,92120,2020-01-14
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f97e94d5dd0278cd""",2005,CHALCEDONY ST,SAN DIEGO,CA,92109,2021-09-01
SULLIVAN ELECTRIC POWER OF CALIF,,,,"""1ac1e4efa09c6411""",23321,LA VELLA RD,TEMECULA,CA,92590,2012-08-14
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""c58320ff478e5a11""",39520,COLLEEN WAY,TEMECULA,CA,92592,2016-02-01
SULLIVAN ELECTRIC INC.,,,EC140,"""2a30301b48ed0033""",3924,E RIDGE DR,NASHVILLE,TN,37211,2011-02-04
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""354f1e4b132ed296""",11735,ALTOONA DR,EL CAJON,CA,92020,2016-08-30
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""53edc765af82e450""",3440,EMMANUEL WAY,ALPINE,CA,91901,2013-12-13
SULLIVAN SOLAR POWER,,,839077,"""5c5f45f596c967e8""",1929,CORTE BELIZE,CHULA VISTA,CA,91914,2021-04-22
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""873ce89ceb4672d1""",1662,GREEN BRIAR LN,FALLBROOK,CA,92028,2015-03-25
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""ca7f137a232550cd""",6054,DIRAC ST,SAN DIEGO,CA,92122,2018-11-08
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""5a978355f0bafa62""",3142,DUCOMMUN AVE,SAN DIEGO,CA,92122,2020-11-18
SULLIVAN ELECTRIC LLC,,,,"""28a2a12573647428""",7401,NW 76TH PL,KANSAS CITY,MO,64152,2016-02-26
SULLIVAN ELECTRICAL,,,,"""a1ea510e6729db60""",17660,LA BAJADA,RANCHO SANTA FE,CA,92067,2012-01-12
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""274d7c4b0bd6e8da""",2517,ANGELL AVE,SAN DIEGO,CA,92122,2018-02-08
SULLIVAN SOLAR POWER,,,839077,"""5b3541f9f8b02d54""",4916,OCEANRIDGE DR,HUNTINGTON BEACH,CA,92649,2018-05-08
SULLIVAN SOLAR POWER,,,839077,"""ce6069369157587d""",322,CAM ELEVADO,BONITA,CA,91902,2012-12-04
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""b2ca98de7a661475""",16150,DEER RIDGE CT,SAN DIEGO,CA,92127,2016-04-20
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""fcd6bc446fbba1cc""",1060,AUBURN WOODS DR,VISTA,CA,92081,2015-06-04
JJ O'SULLIVAN ELECTRIC,,,850150,"""53a12d1bb5e2faf9""",846,UNION ST,SAN FRANCISCO,CA,94133,2011-07-28
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""0eac861bcebbbd0a""",6389,VIA NARANJAL,RANCHO SANTA FE,CA,92067,2016-01-14
SULLIVAN ELECTRIC & PUMP INC.,,,,"""dfbc6baa2a99bc58""",,,ROYAL PALM BEACH,FL,,2011-03-07
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f626fc1f8d6e683a""",17316,4S RANCH PKWY,SAN DIEGO,CA,92127,2019-07-10
SULLIVANS ELECTRICAL SERVICE LLC,,,,"""e87da19d54851eb8""",,,INDIANAPOLIS,IN,,2020-01-30
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""1a74bd79d078e872""",901,TEMPLE ST,SAN DIEGO,CA,92106,2018-08-28
SULLIVAN ELECTRICAL,,,,"""e66d30863dd2d9b6""",11674,WESTHILL VIS,LAKESIDE,CA,92040,2012-10-24
SULLIVANS ELECTRICAL SERVICE LLC,,,,"""ebc17a18d042a189""",1442,UNION ST,INDIANAPOLIS,IN,46225,2020-06-29
OSULLIVAN GREEN SOLAR,tim@osullivangreensolar.com,(408) 628-4142,1018350,"""9aa8fb279bc59871""",1199,CRESCENT DR,SAN JOSE,CA,95125,2020-06-23
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""dbcc797f310b757f""",4267,NIAGARA AVE,SAN DIEGO,CA,92107,2021-07-27
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""5b5077dc43f8e75b""",706,SANTANA DR,NEWPORT BEACH,CA,92625,2015-03-04
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""bb6931b7cf2641d6""",16584,CLL PULIDO,SAN DIEGO,CA,92128,2018-03-06
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f6f8e89aae883332""",3044,CAROB ST,NEWPORT BEACH,CA,92660,2018-11-02
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f0de053d4518d3c3""",1888,AZUL VIS,SAN MARCOS,CA,92078,2019-06-25
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""791f1759b2fa75bd""",3420,NEWELL ST,SAN DIEGO,CA,92106,2019-06-01
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""92c44d1eb17cab95""",3609,MARTHA ST,SAN DIEGO,CA,92117,2020-06-30
SULLIVAN SOLAR POWER,,,,"""3177ec3db34a98a3""",4562,STRATFORD CIR,OCEANSIDE,CA,92056,2011-10-03
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""c8899547783e642b""",2626,SUNSET HLS,ESCONDIDO,CA,92025,2015-08-21
SULLIVAN SOLAR POWER,,,839077,"""1a6bb3e957ab645c""",974,NORELLA ST,CHULA VISTA,CA,91910,2011-11-10
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""70031f88df3bd558""",13455,MANGO DR,DEL MAR,CA,92014,2019-11-21
SULLIVAN SOLAR POWER OF CALIFO BUS 2014-01494,,,839077,"""be00981ada703d95""",1640,S CLEMENTINE ST,ANAHEIM,CA,92802,2018-08-24
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""b4dc654366514448""",14227,PEBBLE BEACH WAY,VALLEY CENTER,CA,92082,2016-06-13
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""419ae027837285d5""",810,GALOPAGO ST,SPRING VALLEY,CA,91977,2016-12-19
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""0ae42fd76511f2d5""",3363,BEECH ST,SAN DIEGO,CA,92102,2020-07-06
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""c31bf18fd253bf1b""",9974,DEL DIOS HWY,ESCONDIDO,CA,92029,2014-01-09
COMFORT SOLUTIONS HVAC IN DANNY SULLIVANS PLUMBING COMMON GROUND ELECTRIC SOUTHERN TIDE HOMES,,,,"""e67ae745085035ac""",2755,SANDERS RD,WILLOW SPRINGS,NC,27520,2021-08-05
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""eb201356e890159a""",4758,ATLANTA DR,SAN DIEGO,CA,92115,2020-11-09
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""df2eee6f6b5f6b9e""",2635,VIS DE PALOMAR,FALLBROOK,CA,92028,2021-06-11
JJ O'SULLIVAN ELECTRIC,,,850150,"""4241b597442f4d9c""",95,CLARENDON AVE,SAN FRANCISCO,CA,94114,2012-03-14
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""6003686a9fb52a2b""",25230,JESMOND DENE RD,ESCONDIDO,CA,92026,2013-11-07
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""26298e02f99b4165""",20740,SPICE WAY,JAMUL,CA,91935,2014-05-22
SULLIVAN SOLAR PANEL,,,,"""397938fe263a1139""",31591,AGUACATE RD,SAN JUAN CAPISTRANO,CA,92675,2009-10-20
